address,latitude,longitude,name,tel1,tel2
五红路40号附1号,29.584213,106.551603,商旅租车,13220271288,
渝航大道T3航站楼2F层,29.709243,106.655431,机场快车,,
新溉大道郑家院子站内,29.599100,106.530083,一嗨租车,023-63067212,
泡桐树街9号,29.277950,106.255935,明翼汽车租赁,023-47228107,
金山路10号附7号,29.519053,106.558671,黎飞汽车救援,,
茂业天地1720,29.577818,106.531105,中御租车&婚车之家,4000018520,15213641359
电测村231号,29.577546,106.526809,津源租车,,
青龙路152号,30.927960,108.697052,鸿通汽车租赁,15123573515,13123573515
壮志路四川外国语大学新校区后门旁翰阳驾校内,29.564230,106.433160,盼达用车(四川外国语大学),,
南滨西路12号附3号,29.514169,106.541118,行车道汽车互联网,023-62813070,
红黄路90号中北商务大楼B座6层,29.586070,106.532214,重庆市出租汽车有限责任公司,023-67525800,
兰花小区路口建设银行旁,29.518141,106.458125,重庆速达汽车租赁有限公司,023-68883622,13752978078
翠湖路315号1-15号,29.701941,106.626206,友途租车,023-67288877,
天马路186号,29.543011,106.458081,兴展租车,,
兴隆苑59号,29.518353,106.574613,浩辰租车,13500357333,
沙中路,29.561368,106.466271,重庆神行者租车,023-66600006,023-61302211
北城路82号附1号,29.573123,106.559296,江北宿安租车(江北店),023-67127530,
南兴路228号附23号(渝能都市经典),29.519982,106.571685,卡思租车,023-62477773,18883333290
烟雨路1附14号凯帝国际网球俱乐部内,29.535640,106.586173,盼达用车(凯帝国际),,
江南大道7号2栋韵阁15-12,29.532154,106.566451,吉景汽车租赁,023-89009996,
兴科大道522号,29.684369,106.594936,恒强汽车租赁,023-67457666,
辅仁大道25-附1-9号附近,29.532145,106.578903,铭中汽车租赁,,
天马路与马家岩立交交叉口东南100米,29.540236,106.464924,沙坪坝超雅租车公司,17723117099,
泡桐树街65号,29.276705,106.255329,伟进汽车租赁,023-47519500,13002340759
经纬大道1109-附4号附近,29.542573,106.481056,重庆法诺迪汽车租赁,,
官坝路锦绣苑339号,29.529199,108.790361,潘冉汽车租赁,15696900900,
南坪金山路146-2号,29.519112,106.564244,彩梦租车,17384709175,
南兴路239号,29.518131,106.571356,豪贷租车,,
回龙路,29.503860,106.571388,盼达用车(兰花湖公园),,
杨渡二村,29.495857,106.501351,公运出租,,
南兴路与江南大道交叉口东100米,29.520291,106.575661,艾美租车(海德门店),,
江南大道15号,29.527370,106.570566,盼达用车(南坪汽车站),,
一嗨租车江北机场t2店,29.717265,106.635500,一嗨租车(江北机场T2店),023-61304988,
加州花园C-1栋,29.588271,106.524206,顺安租车(嘉州路),023-67502188,
江南大道29号渝能汽配城1-109号,29.524341,106.572928,瑞安租车(南城丽居西南),023-86228388,023-86228399
西永街道赖白路西永医院旁露天停车场,29.584882,106.377539,西永老街,,
新溉大道567附近,29.598645,106.561135,中尊租车,,
天陈路31号1-1-4室,29.552514,106.459123,永发租车(天陈路店),023-65312790,
力帆中心1层(精美国际俱乐部前行100米),29.568798,106.573085,盼达用车(力帆中心),,
袁家岗2号,29.531769,106.516730,商社汽车租赁公司,023-68703188,023-68707688
泰山大道东段60号附15号,29.602741,106.552190,一嗨租车(龙头寺店),023-63067217,
山茶路49号,29.600730,106.547752,瑞卡便利租车(狮子坪轻轨站店),13826221446,
西郊路上游三村7号附1号-31幢1单元附1-2,29.499008,106.508139,一嗨租车(杨家坪店),023-68404892,4008886608
人民路123-1号蒲田大厦1506室,29.562848,106.555711,旭升汽车租赁,023-63500379,023-63890654
文凤路220,29.584903,106.229578,九鼎汽车租赁(文风路店),023-85288466,13640511588
南坪会展中心广场对面会展花市1号出口旁,29.534907,106.564397,神州租车(南坪会展中心店),023-62753912,4006166666
洋河四路(卜蜂莲花超市收货区旁),29.585788,106.533853,神州租车(江北力帆体育场店),023-67871760,023-67871780
金银山大道南路477号附近,28.827643,108.770971,诚信汽车租赁行(桃花源大道南路),15310581888,18996975038
江南大道1-18号附近,29.531468,106.565764,明强租车,023-62604098,
都市花园西路146号,29.538811,106.449056,畅行租车(总店),13983417779,15723255558
金龙路12号建设银行对面,29.583836,106.511794,友诚租车(金龙路店),15215119818,
开州区滨湖中路785号附近,31.175555,108.394364,五福租车,,
汉丰街石龙大桥转盘,31.176240,108.394350,洋芋租车,13509442222,
开州区凤凰路226,31.172710,108.395286,舒捷婚庆租车,17059570555,
开州区开州区百成街68,31.166599,108.406365,天龙租车,15223519916,
海棠路与龙中路交叉口东100米,29.695380,105.721849,重庆市大足区畅运汽车租赁有限公司,15683359087,
百成街28号,31.164958,108.406634,吉运租车,023-52787776,15523005000
汉丰街175号附近,31.158295,108.366640,罗马租车行,13628222906,18182338840
汉丰街道驷马社区百成街52号,31.165765,108.406337,宏达租车,023-52252177,
滨江大道涪陵港旁两江地下停车场内,29.712148,107.403094,神州租车(涪陵滨江大道涪陵港服务点),13060255789,
金华路328号附35号(摩尼咖啡旁边),29.827089,106.416862,维格汽车租赁行,023-68282873,13640566672
帅乡路458号附近,31.165309,108.390330,广仁汽车租赁,023-52248255,
火车站大道2号附143号,29.150208,107.106743,重庆衫基汽车租赁有限公司,023-71666101,13452574333
丹凤路与香林北路交叉口北150米,28.450161,109.003356,强宇汽车租赁,15023973888,
桂溪镇桂西大道凤西街凤西路8号2楼,30.329786,107.337191,垫江县互邦出租汽车有限公司,,
南津街491号,29.976764,106.276183,合川区合州车主俱乐部(滴滴优步服务中心),023-42889799,
鱼复街道诗城路117号附111号,31.014203,109.470698,夔澳租车,13101083111,13224922333
万盛经开区万盛大道40附近,28.953074,106.928304,天华租车行,13032364587,
火车站大道2号附148号,29.150209,107.106681,重庆市鹏俊汽车租赁有限公司,023-85630058,13996817432
盛德路南50米,29.614084,106.323708,重庆长途汽车运输(集团)有限公司大学城汽车租赁分公司,,
北环路27号(博赛豪庭正对面),29.164598,107.100274,长江租车,023-85631693,13251111117
江南大道15号,29.527370,106.570566,盼达用车(南坪汽车站),,
一嗨租车江北机场t2店,29.717265,106.635500,一嗨租车(江北机场T2店),023-61304988,
加州花园C-1栋,29.588271,106.524206,顺安租车(嘉州路),023-67502188,
江南大道29号渝能汽配城1-109号,29.524341,106.572928,瑞安租车(南城丽居西南),023-86228388,023-86228399
西永街道赖白路西永医院旁露天停车场,29.584882,106.377539,西永老街,,
新溉大道567附近,29.598645,106.561135,中尊租车,,
天陈路31号1-1-4室,29.552514,106.459123,永发租车(天陈路店),023-65312790,
力帆中心1层(精美国际俱乐部前行100米),29.568798,106.573085,盼达用车(力帆中心),,
袁家岗2号,29.531769,106.516730,商社汽车租赁公司,023-68703188,023-68707688
泰山大道东段60号附15号,29.602741,106.552190,一嗨租车(龙头寺店),023-63067217,
山茶路49号,29.600730,106.547752,瑞卡便利租车(狮子坪轻轨站店),13826221446,
西郊路上游三村7号附1号-31幢1单元附1-2,29.499008,106.508139,一嗨租车(杨家坪店),023-68404892,4008886608
人民路123-1号蒲田大厦1506室,29.562848,106.555711,旭升汽车租赁,023-63500379,023-63890654
文凤路220,29.584903,106.229578,九鼎汽车租赁(文风路店),023-85288466,13640511588
南坪会展中心广场对面会展花市1号出口旁,29.534907,106.564397,神州租车(南坪会展中心店),023-62753912,4006166666
洋河四路(卜蜂莲花超市收货区旁),29.585788,106.533853,神州租车(江北力帆体育场店),023-67871760,023-67871780
金银山大道南路477号附近,28.827643,108.770971,诚信汽车租赁行(桃花源大道南路),15310581888,18996975038
江南大道1-18号附近,29.531468,106.565764,明强租车,023-62604098,
都市花园西路146号,29.538811,106.449056,畅行租车(总店),13983417779,15723255558
金龙路12号建设银行对面,29.583836,106.511794,友诚租车(金龙路店),15215119818,
304省道西50米,28.264507,109.035189,万方寄用车行,,
五洲国际商贸城5栋1-50-51,29.399279,105.613760,重庆市荣昌区恒易汽车租赁有限公司,15683183854,
梁平体育场东90米(马房街西),30.676364,107.800275,永安汽车租赁,023-85910578,18523698539
迎凤路181附近,28.454665,109.001996,恒安汽车(七星路),13896467606,13609490030
义洲四街与武陵北路交叉口东北50米,28.449333,109.013531,捷安租车,,
迎凤路165号附近,28.453900,109.001621,远航汽车租赁,13996900786,
蔡家岗镇嘉瑞大道蔡家公交站,29.736328,106.488164,盼达用车(蔡家中央大街),,
东阳镇天府丽正小区旁,29.844130,106.452463,盼达用车(北碚天府丽正),,
金桥路16号金鑫大厦金苑食府门口,29.452269,106.478239,盼达用车(钰鑫集团),,
世纪花城-3期,29.060540,106.637671,聚马飞腾新能源汽车綦江区线下体验中心,023-61273697,18696559603
鱼洞街道鱼轻路48号,29.380785,106.514181,重庆市威通出租汽车有限公司,023-66293868,023-66212874
奔月路与龙溪路交叉口东南150米,29.818651,106.430770,重庆久友汽车租赁有限公司,023-68322256,023-61302655
文庙街西100米,29.298169,108.168285,佳美汽车租赁,,
广东东路317号,31.084452,109.885129,兴旺租车,,
云华路3号附近,29.808058,106.395631,重庆捷吉汽车租赁有限公司,023-68345933,18502322256
中山路老城商圈兴苹停车场内,29.824011,106.436944,盼达用车(北碚兴苹停车场),,
悦复大道两江健康科技城门前,29.761960,106.539753,盼达用车(两江健康科技城),023-86064346,
渝巫路北50米,31.038838,108.134002,鼎铭,023-52700010,
群兴路西100米,29.812705,106.438752,重庆隆悦汽车租赁有限公司,,
滩口正街15号附近,29.814868,106.516895,重庆丹和汽车租赁有限公司,,
迎宾大道1869号附近,29.521948,108.738106,黔江区留久汽车租赁有限公司,,
五红路22号附12号,29.584732,106.555061,小桔有车隆城汽车租赁重庆分公司,023-67037196,
龙水镇龙湖景园2-4号,29.560589,105.760454,大足兴旺汽车租赁有限公司(龙湖景园店),15111800530,
近郊东风大道76号,30.187269,105.833689,好友汽车租赁(东风大道店),13527543686,
中和街道石莲路86号,28.429046,108.997672,秀山互邦汽车租赁有限公司,023-76862555,
金佛大道与钟楼支路交叉口东50米,29.152550,107.095827,重庆市全顺汽车租赁有限公司,15123675444,18717023993
机场路,30.678014,107.797965,金顺租车(机场路),13101003563,
奥体五支路1号金牌大厦4-17,29.523691,106.508584,重庆途牛汽车租赁有限公司,023-86151434,13368212223
平都大道东段315号2楼,29.873578,107.742595,丰都县乐途汽车租赁有限公司,,
龙凤桥街道龙凤路煤安厂公交站旁,29.806374,106.432259,盼达用车(北碚龙凤桥),,
书院路6号附14号,29.147711,107.101945,重庆市力涵汽车租赁有限公司,023-71463124,
青羊宫路与高笋塘后街交叉口西北50米,30.810020,108.374099,白马汽车租赁公司(孙家书房路),,
花卉园西四路66号,29.579374,106.510393,重庆市浩宇出租汽车有限公司,,
八一路260号恒通云鼎A栋10层4,29.554509,106.576322,重庆环渝汽车租赁公司,023-63736071,
桃花大道18号附8号,29.838455,107.080383,包记汽车租赁接待中心,15178788817,
南津街街道南津街491号,29.976802,106.276149,重庆市合州汽车租赁有限公司(南津街玫瑰园总店),,
天生街道辽宁路石岩村90号-17,29.826101,106.434421,顺路汽车租赁,023-68225788,13983041789
将军路108号,29.807834,106.411544,钢琼汽车租赁(将军路),023-88022661,15922619566
东环路181号附8号,29.151336,107.109133,南川区锋洲汽车租赁有限责任公司,023-64565446,
九龙大道红星小区门面,29.058365,106.638836,重庆锦辉汽车租赁有限公司,023-48880088,
北环路27号附近,29.164600,107.100271,科亿汽车租赁,,
金佛大道119-10号附近,29.148964,107.105533,浪仔汽车租赁,023-71623716,13594557188
金佛大道20号附4号,29.150178,107.102596,信安租车行,023-71450789,13896500238
金山丽苑b区,29.145738,107.109967,安茂汽车租赁有限公司,15978989222,
景同路123附近,29.851801,106.845481,重庆彩虹汽车租赁有限公司,,
文龙街道九龙大道85号红星安置房4栋1-27,29.056986,106.639580,高宇租赁,023-85391231,18696533526
迎宾南路207号,30.245233,108.382966,宏通汽车租赁有限公司,13983574558,
泡桐树街与鼎山大道交叉口西南50米,29.275558,106.255516,都市通汽车租赁有限公司江津分公司,,
桃花大道与金山街交叉口西北100米,29.838328,107.077308,重庆市长寿区瑞臻汽车租赁行,,
万丰路与五星南路交叉口西150米,29.580874,106.554086,重庆市子轩汽车租赁有限责任公司,,
北环路7号(合川客运中心对面),30.006622,106.267013,重庆小马奔腾汽车租赁有限公司(北环路),023-42813205,13983979739
凉亭子89号附33号,29.349882,105.907865,竣翔汽车租赁公司(望祥路),15922792582,18580400322
南城街道办事处西环路226-230号,29.835823,106.045296,铜梁巨龙吊车租赁有限公司,023-45642407,13983486279
昌州大道中段218号9幢附2号,29.360229,105.905967,重庆市博坦私户营运网约车办理中心,023-49522387,13527316320
国际商务大厦B座15-B1号,29.528909,106.565793,重庆柏萨罗汽车租赁有限公司,,
金佛大道41号附15号,29.147010,107.109472,钢仔租车(总店),,
金山大道7号附21号,29.145909,107.098296,重庆恺方汽车租赁公司,,
万盛经开区松林路57-1-1号,28.956903,106.928880,穆姐小车租赁,023-48001738,13996331159
金佛大道125号附4号,29.149654,107.103114,耀安汽车租赁,023-71622555,17784717019
城西路90号附近,29.161715,107.094901,启富租车,,
南津街29号,29.977434,106.274878,重庆小马奔腾汽车租赁有限公司(南津街),,
凤栖北路132号附近,28.438115,108.999973,飞哥车行,15310580166,
建新北路15附近,29.576036,106.530227,神州租车观音桥步行街客户自助服务点,13638342013,
江南大道2号会展花市2号出口,29.535295,106.564375,一嗨租车（南坪会展中心店),023-62314858,
五红路27号附15号,29.583901,106.552766,重庆中茂租车公司(渝北五红路店),023-67015018,
五星大道666号3幢2-30号,29.663611,105.734218,重庆市大足区畅运汽车租赁有限公司,15683359087,
望州路3号,29.695778,107.401759,重庆市涪陵区杰龙汽车租赁有限公司,023-72223367,023-72004299
区红十字会医院北100米(泰和路),30.661225,107.782659,瑞升租赁行,13212550655,53338636
龙海大道5号7幢1-40室,29.399238,106.542197,一嗨租车(巴南万达广场店),023-66487604,
双江街道杏花路102号,30.931024,108.695744,云阳县优力汽车租赁门市,023-55336669,13996553553
民主新街25号附近,29.440274,106.541476,重庆竟腾汽车租赁有限公司,,
何家坝路与桃花源南路交叉口西50米,28.819214,108.777670,诚信租赁,,
重庆西站北循环道社会车辆临时停车场内,29.503476,106.433711,一嗨租车（重庆西站便捷点）,17725112941,
广东东路251号1-1,31.083999,109.885246,正大神女租车,023-57622767,023-57580006
和平路207号,29.553670,106.568595,百安商务租车,023-63639168,
歇马路附近,29.755994,106.363923,左中右(重庆)电动汽车服务有限公司歇马直营店,,
城西五路8号,29.527377,108.768482,燕兴渝黔出租汽车有限责任公司,,
大学城北路轨道1号线大学城站1号出口旁露天停车场(轻轨停车场旁),29.607623,106.310384,神州租车大学城轻轨站客户自助服务点,4006166666,18580135361
万盛经开区万东北路58号,28.951389,106.926207,众鑫租车行,023-48273128,18983088885
凤凰路240号,31.172153,108.394519,愉凯租车,13098609111,
南涪路与平安巷交叉口西150米,29.162094,107.093870,月顺汽车租赁,,
,29.702705,106.657881,一嗨租车(江北机场T3店),18983665184,
鱼洞云锦路1号典雅天城附近(轻轨鱼洞站对面),29.373776,106.506214,一嗨租车(典雅华美达广场酒店送车点),023-66487604,
南山中路西四巷与永兴街南三路交叉口西50米,31.161228,108.395692,林翔汽车租赁公司,,
南滨大道1509号,30.808414,108.400989,一嗨租车(三峡移民纪念馆送车点),023-58122859,
九公里渝南大道68号典雅戴斯酒店露天停车场,29.461864,106.561064,神州租车(九公里典雅戴斯酒店停车网点),,
平安路60号附近,29.242429,106.389729,君顺汽车租赁有限责任公司支坪办事处,,
碚南大道392附近,29.800131,106.411683,重庆交运汽车租赁有限公司北碚办事处,,
沙龙路一段1122号,30.800356,108.372170,沙龙汽车租赁,023-58123789,
金剑路498号2栋3号,29.563765,106.232938,易租通汽车租赁(福康路),023-41668235,
南津街街道文峰东城南门对面(太平桥小区门口),29.980280,106.273571,神州租车合川文峰东城客户自助服务点,,
洋河北路邦渝花苑3号,29.583539,106.542703,重庆市百纪汽车租赁有限公司,,
名山大道309号附近,29.862517,107.736693,乐途租车,,
滨江路8号楼,29.870687,107.736937,鑫运租车,,
凯歌二支路9号,29.696378,106.612896,重庆渝易行汽车租赁有限公司,13996207018,
白鹤路155号附3-5号,29.515191,106.568001,重庆市鼎犇汽车租赁有限公司南岸区分公司,,
南兴路与金山路交叉口西北100米,29.519527,106.571411,重庆百盈汽车租赁有限公司,023-62753728,023-62772007
宝桐路308号职教中心大门对面露天停车场,29.692613,106.600347,神州租车(回兴职教中心客户自助服务点),,
云江大道,30.937797,108.696782,重庆交运汽车租赁有限公司云阳分公司,,
同源路16号力帆三工厂1号门,29.745596,106.472635,盼达用车(蔡家同源站),,
过水巷2号,29.838458,106.061036,金龙汽车租赁(民营街店),023-45672469,13206022999
黑龙江路21号万州汽车北站出站口,30.845764,108.370997,神州租车(万州汽车北站送车点),,
云轩路55号,29.807015,106.398752,一嗨租车(状元碑店),023-68262636,
龙洲湾龙洲大道(巴文化公园斜对面),29.412347,106.537901,一嗨租车(巴南佳兆业广场送车点),023-66487604,
春申大道336号附近,31.395190,109.555242,重庆达的汽车租赁服务有限公司,,
滨江东路40号附近,29.872139,107.735407,丰都县安达汽车租赁行,,
鼎山大道223号,29.275961,106.255989,驿站网约车江津分公司,023-47554557,18512340444
新市街76号,29.383060,106.523979,一嗨租车(重庆赛豪大酒店送车点),023-66487604,
盛德路南50米西部新城客运站,29.614202,106.324941,神州租车(西部新城客运站送车点),18580135361,
亚太路1号1栋裙楼1单元1-B1-39号,29.534008,106.559846,首汽瑞卡租车(重庆南坪会展中心店),,
津马大道津城首府134号,29.442667,106.285094,君辉汽贸,,
江南大道2号凯宾斯基酒店(重庆国际会展中心旁),29.535281,106.561184,神州租车(重庆凯宾斯基酒店送车点),,
昌州大道中段466号附1号,29.399450,105.593301,荣华运输有限公司汽车租赁部,023-46742585,18166440919
铁山坪逸兴路19号1幢,29.610389,106.689939,五季元食疗养生养老旅游度假基地,,
大学城南路富力城2P-3号,29.599324,106.307794,神州租车(大学城汉庭酒店送车点),,
二环北路中段189号,29.706494,105.716030,重庆市足行汽车租赁有限公司,15025466777,
淮远古韵北街一支路东100米,29.825959,106.063028,辉耀汽车租赁有限公司,,
中山大道东段与官井路交叉口东南150米,29.353499,105.907964,大方租车(永川店),,
凯歌路15号附近,29.698708,106.621584,一嗨,,
鼎山大道18号西南50米,29.275572,106.255527,锦辉汽车租赁有限公司江津分公司,,
洋河北路7号附9号,29.586378,106.536133,多多汽车租赁,023-67758825,
大江轻轨站和顺园小区广场,29.383152,106.500808,盼达用车(大江轻轨站),,
合阳城街道办事处马家沟路36号1栋,30.008995,106.267287,自由行汽车租赁,17783004199,
科城路66号附2号金茂酒店门口露天停车场,29.509298,106.459262,神州租车(二郎金茂酒店停车网点),,
璧青路615附近,29.585020,106.237793,重庆龙凯汽车租赁有限责任公司,,
鼎山大道215号附近,29.275628,106.255263,震荣汽车租赁代驾服务有限公司,,
康庄地铁站1号口东50米,29.634912,106.479545,一嗨租车,15800350361,
腾龙大道50号附56号,29.596885,106.597346,一嗨租车(洋人街店),023-62304148,
榕华街与湖榕路交叉口地面停车场,29.476300,106.481115,神州租车(大渡口沃尔玛停车网点),023-86378929,
金开大道1000号附6号,29.637662,106.543176,一嗨租车（棕榈泉店）,18883365499,
鼎山大道718号前广场地面停车场(江津大酒店停车场),29.270386,106.275153,神州租车(江津大酒店停车网点),,
龙山路174号南桥静月小区旁,29.590210,106.487181,神州租车(冉家坝南桥静月送车点),,
同景路10号同景国际P组团3栋2-9,29.494802,106.649300,平顺租车,15340371210,
同景路10号附6号,29.494067,106.650199,一嗨租车（茶园店）,,
丽园路东大肛肠医院路边停车场,29.601051,106.521950,神州租车(北城阳光尚线停车网点),023-67871780,
红光大道62号杰信华府广场内的地面停车场,29.456344,106.534049,神州租车(杰信华府广场停车网点),,
枣园路70号附近,29.357018,105.885955,重庆永川鸿瑞汽车租赁有限公司,15808060958,13883268621
大学城中路34号10幢1-30号,29.602607,106.309638,大方租车(大学城店),,
敦仁街道明瑜国际5栋1-7门面永宏汽车租赁,29.701688,107.403076,重庆市涪陵区永宏租车有限公司,,
滨江大道52号(白鹤梁水下博物馆斜对面),29.711935,107.391234,神州租车(涪陵居然之家送车点),,
红光大道62号(杰信华府广场内),29.456120,106.534186,重庆川裕汽车租赁有限公司,13372664777,
铝城南路,29.301585,106.332721,神州租车(澎湖大酒店自助点),,
龙泉路轻轨2号线附近,29.496290,106.488713,一嗨租车(马王场轻轨站送车点),023-68033495,
天宫大道狮子坪轻轨站旁,29.602253,106.550474,久美汽车租赁(天宫大道),023-63422225,13018300005
巴县大道111-5号附近,29.386521,106.511930,重庆进远汽车租赁有限公司,,
杨梨路226号附6号,29.553218,106.439861,缘莱租车(沙坪坝店),023-65381272,
金佛大道康盛花园117号附12号,29.148972,107.105505,重庆市建哥汽车租赁有限公司,023-71623716,13594557188
全兴路与隆西大道交叉口西北50米,29.377165,106.016823,华阳汽车租赁抵押中介公司,,
学院路与431县道交叉口西南150米,29.241021,105.875268,重庆津航顺汽车租赁有限公司,13399869215,13996432718
白市驿白林路有家超市旁入口,29.491608,106.372186,白市驿二社区停车场,,
红光大道,29.452056,106.546360,松源汽车租赁(红光大道),13500309648,
李家沱林荫村18号,29.465297,106.542103,一嗨租车(都和广场送车点),023-66487604,
和畅大道988号35幢2-10,29.338030,105.946536,重庆奕南希汽车租赁有限公司,023-61168277,
江北城西大街25号平安财富中心A座1006,29.572100,106.569100,保元显通汽车租赁有限公司,,
奥体五支路11号,29.523758,106.509127,私户网约出租车,15215172417,
景和路,29.602832,106.303099,一嗨租车(大学城熙街A送车点),023-65737033,
红光大道67号(重庆交运加油加气站),29.457429,106.530872,一嗨租车(重庆理工大学送车点),023-66487604,
北滨大道二段1001号,30.813657,108.383274,一嗨租车(万达希尔顿酒店送车点),023-58122859,
红原路92号附11号,29.567337,106.500211,一嗨租车(大石坝店),023-63276280,
轨道3号线九公里站3号出口旁,29.458352,106.558785,一嗨租车(九公里轻轨站送车点),023-66487604,
巴南万达金街附2号2-21,29.396985,106.545011,捷鹏租车(巴南万达店),023-62565588,
一环北路东段7号,29.703056,105.722615,神州租车(大足宏声广场店),023-43778688,
金光大道与金山大道交叉口东200米,29.145546,107.108073,别致汽车租赁,023-71458458,13983330168
金佛大道30号附19号,29.151237,107.098944,泓峰汽车租赁质押,,
隆西大道360号附近,29.380468,106.012380,租车,,
杨正街43号附246号2楼,29.505132,106.518119,重庆祥元汽车租赁有限公司,,
杏花路102号,30.930885,108.695572,固泰汽车租赁经营部,023-55336669,13996553553
3号线广场1层附11号,29.599273,106.549552,枫叶汽车租赁有限公司（重庆分店）,18680837386,
奥体五支路41号,29.523513,106.508458,一嗨租车(重庆奥体中心店),023-68627015,
五兴街和兴隆街的交叉口附近,29.184257,105.841991,致途汽车租赁有限公司镇街服务点,,
合兴街632号附近,29.130491,105.871475,致途汽车租赁有限公司镇街服务点,,
桂林路与花灯街交叉口西50米,28.444476,109.001358,秀山县飞渝汽车租赁服务有限公司,,
巴渝大道507号附近,30.193311,105.831590,运福汽车租赁有限公司潼南分公司,,
金佛大道与金光大道交叉口东150米,29.146784,107.112252,星宝租车,15825967887,13996888825
育才路11号附46号附近,29.832259,107.005371,包记汽车租赁公司(晏家提车点),13627650211,18680853527
红石路309附近,29.572094,106.497075,重庆交运汽车租赁有限公司江北办事处,,
新华大道西段419号附近,29.527373,108.760995,永骏汽车租赁有限公司黔江分公司,,
大学城中路34号S1幢1-15,29.602575,106.309052,一嗨租车(重庆大学城店),4008886608,
海螺路东50米,29.277501,106.232603,江津市德感汽车修理厂,,
双桂大道东50米,30.656575,107.779106,国信租车,15320602251,15320402351
汉丰街道九龙社区人民路2082号,31.176267,108.406077,皇家租车,18696859994,
巴滨路宗申金蓝湾销售中心前,29.463795,106.502922,盼达用车(宗申金蓝湾),,
北大街禹田花园3-1-2,31.949596,108.663791,城口县诚勤汽车租赁有限公司,13983549235,
洞塘居委2组,29.522861,108.743788,重庆市鼎犇汽车租赁有限公司,,
安庆路109号,30.759973,108.440302,重庆市凯迪汽车租赁有限公司,18166378518,
火炬大道13号6栋附10号A,29.503766,106.478052,一嗨租车(巴国城店),023-68033495,
站前路122号,30.756455,108.400988,一嗨租车(万州火车站送车点),023-58122859,
,30.318136,107.338903,建国租车行,18716808999,13628267806
太白路262号,30.803659,108.382023,重庆六六顺汽车租赁有限公司,023-58247388,
渝南大道118-158号附近,29.440871,106.550780,重庆金永汽车租赁有限公司,,
沙正街19号附28号,29.563593,106.460196,一嗨租车(沙坪坝店),023-65803580,
滨江东路21号附2号,29.872246,107.734574,丰都县鑫运汽车租赁行,15025687591,
金开大道1222号聚信美家居1号店,29.670799,106.561930,一嗨租车（聚信美家居便捷点）,18883365499,
黄龙路28号4栋5-11号,29.589659,106.539955,尊荣租车,023-67535309,023-67539619
华岩一村88号附39号(8),29.495786,106.440840,大方租车(西站店),023-67366337,023-67832234
纵五路金科廊桥水乡公交站对面,29.583141,106.291537,神州租车(金科廊桥水乡送车点),,
渝航路三巷15号附近,29.720827,106.632137,重庆的卢逍客汽车租赁有限公司,18008212999,
太极大道3号1-4,29.693588,107.399630,重庆捷翔汽车租赁有限公司,13220299599,
金源路东方家园公交站(近重客隆超市),29.564963,106.529860,神州租车(金源路东方家园送车点),,
启迪协信星澜汇营销中心门前广场,29.368850,106.533038,盼达用车(启迪协信星澜汇),023-86064346,
南天湖东路与沙湾路交叉口东200米,29.867942,107.743005,重庆康淋汽车租赁有限公司,,
桃源西一路附近,29.853627,107.078597,重庆揽福汽车租赁有限公司,,
桃源西二路796号,29.864469,107.073312,一嗨租车(长寿天宫睿城店),023-40888584,
铜合路49号附近,29.967218,106.256820,合州租车(同合花园西南),023-42742622,
潼南区朝阳路,30.193660,105.846360,重庆永骏汽车租赁有限公司,18083029080,
建新路1号附近,29.485769,105.764006,大足兴旺汽车租赁有限公司,,
金渝大道83号附26号,29.647636,106.566537,喜相逢·以租代购,13115901102,13387037014
昌元街道宝城支路36号,29.401675,105.586745,荣昌旺达汽车租赁有限公司,15111800530,
江南大道8号-1号,29.526079,106.569114,南坪卡思租车(南坪万达分店),,
城厢镇春申大道555号水韵酒店一号门市,31.394698,109.559498,瑞德汽车租赁有限责任公司,023-51227888,
花溪轻轨站宗申青年国际商业街露天停车场内,29.430822,106.551184,盼达用车(宗申青年国际),,
文毕大道锦荣小区,30.299395,107.365105,重庆六歌网约车垫江分公司,,
宏帆路61号附近,29.586522,106.467282,一嗨租车(大川壹江城送车点),023-63276280,
梁山路246号附近,30.664168,107.792553,重庆倍优汽车租赁有限公司,,
T2航站楼对面,29.719140,106.635748,重庆江北国际机场T2租还车点,,
玉龙路608号,30.798160,108.404985,一嗨租车(万州长江之星店),023-58122859,
金港路四季花城西门处,30.768931,108.408862,一嗨租车(龙都广场送车点),023-58122859,
兰馨大道12附92号附近,29.703786,106.609132,先建租车(盛景路),023-62787585,
江南大道59号附近,30.817893,108.419149,重庆地东汽车租赁有限公司,,
月潭街221附近,31.170074,108.394069,开县真杰汽车租赁有限公司,,
武陵北路47附近,28.449510,109.013648,安程租车,18908277083,
龙都街道火车站厦门大道210号,30.758954,108.404584,卡尔菲租车,15683511918,
环城路67号西70米,31.390851,109.625760,零距离汽车租赁公司,,
高唐街道广东东路478号,31.083320,109.884102,恒辉租车,,
鱼嘴西路64号附34号,29.621503,106.761418,重庆隆泊汽车租赁有限公司,,
江南大道35号山河大厦138号,29.523828,106.572756,重庆快安汽车租赁有限公司,023-62927999,
九坑子大坪康德国际SOCO写字楼28-8,29.542966,106.517584,重庆太洋汽车租赁服务有限公司,023-63301916,18983741701
渝西大道西段162号,29.351468,105.886224,汽车租赁,,
红石路5号16-15,29.582855,106.524842,重庆甲克虫租车,023-86875430,
锦龙路39附近,29.499521,106.503897,九州出租车驾驶员俱乐部,,
红五路208号(流星花园车站旁),29.585243,106.544562,众鼎租车(红黄路),023-66662286,
